"","Cp","MaxDepth","MinSplit","Acc","Sen","Spe","MCC","F1","AUC"
"980",0.01,11,20,0.755555555555556,0.551724137931034,0.852459016393443,0.421711498423709,0.592592592592593,0.702091577162238
"981",0.01,11,21,0.733333333333333,0.620689655172414,0.786885245901639,0.400833947282185,0.6,0.703787450537027
"982",0.01,11,22,0.733333333333333,0.620689655172414,0.786885245901639,0.400833947282185,0.6,0.703787450537027
"983",0.01,11,23,0.733333333333333,0.620689655172414,0.786885245901639,0.400833947282185,0.6,0.703787450537027
"984",0.01,11,24,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"985",0.01,11,25,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"986",0.01,11,26,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"987",0.01,11,27,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"988",0.01,11,28,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"989",0.01,11,29,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"990",0.01,11,30,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"991",0.01,11,31,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"992",0.01,11,32,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"993",0.01,12,1,0.777777777777778,0.586206896551724,0.868852459016393,0.474794064658861,0.62962962962963,0.727529677784059
"994",0.01,12,2,0.777777777777778,0.586206896551724,0.868852459016393,0.474794064658861,0.62962962962963,0.727529677784059
"995",0.01,12,3,0.777777777777778,0.586206896551724,0.868852459016393,0.474794064658861,0.62962962962963,0.727529677784059
"996",0.01,12,4,0.777777777777778,0.586206896551724,0.868852459016393,0.474794064658861,0.62962962962963,0.727529677784059
"997",0.01,12,5,0.755555555555556,0.655172413793103,0.80327868852459,0.450868697983151,0.633333333333333,0.729225551158847
"998",0.01,12,6,0.755555555555556,0.655172413793103,0.80327868852459,0.450868697983151,0.633333333333333,0.729225551158847
"999",0.01,12,7,0.744444444444444,0.620689655172414,0.80327868852459,0.420301649461929,0.610169491525424,0.711984171848502
"1000",0.01,12,8,0.766666666666667,0.586206896551724,0.852459016393443,0.45229433041482,0.618181818181818,0.719332956472583
"1001",0.01,12,9,0.766666666666667,0.586206896551724,0.852459016393443,0.45229433041482,0.618181818181818,0.719332956472583
"1002",0.01,12,10,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1003",0.01,12,11,0.8,0.517241379310345,0.934426229508197,0.517221879402116,0.625,0.725833804409271
"1004",0.01,12,12,0.8,0.517241379310345,0.934426229508197,0.517221879402116,0.625,0.725833804409271
"1005",0.01,12,13,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1006",0.01,12,14,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1007",0.01,12,15,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1008",0.01,12,16,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1009",0.01,12,17,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1010",0.01,12,18,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1011",0.01,12,19,0.733333333333333,0.586206896551724,0.80327868852459,0.389485585076314,0.586206896551724,0.694742792538157
"1012",0.01,12,20,0.755555555555556,0.551724137931034,0.852459016393443,0.421711498423709,0.592592592592593,0.702091577162238
"1013",0.01,12,21,0.733333333333333,0.620689655172414,0.786885245901639,0.400833947282185,0.6,0.703787450537027
"1014",0.01,12,22,0.733333333333333,0.620689655172414,0.786885245901639,0.400833947282185,0.6,0.703787450537027
"1015",0.01,12,23,0.733333333333333,0.620689655172414,0.786885245901639,0.400833947282185,0.6,0.703787450537027
"1016",0.01,12,24,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1017",0.01,12,25,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1018",0.01,12,26,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1019",0.01,12,27,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1020",0.01,12,28,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1021",0.01,12,29,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1022",0.01,12,30,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1023",0.01,12,31,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1024",0.01,12,32,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1025",0.01,13,1,0.777777777777778,0.586206896551724,0.868852459016393,0.474794064658861,0.62962962962963,0.727529677784059
"1026",0.01,13,2,0.777777777777778,0.586206896551724,0.868852459016393,0.474794064658861,0.62962962962963,0.727529677784059
"1027",0.01,13,3,0.777777777777778,0.586206896551724,0.868852459016393,0.474794064658861,0.62962962962963,0.727529677784059
"1028",0.01,13,4,0.777777777777778,0.586206896551724,0.868852459016393,0.474794064658861,0.62962962962963,0.727529677784059
"1029",0.01,13,5,0.755555555555556,0.655172413793103,0.80327868852459,0.450868697983151,0.633333333333333,0.729225551158847
"1030",0.01,13,6,0.755555555555556,0.655172413793103,0.80327868852459,0.450868697983151,0.633333333333333,0.729225551158847
"1031",0.01,13,7,0.744444444444444,0.620689655172414,0.80327868852459,0.420301649461929,0.610169491525424,0.711984171848502
"1032",0.01,13,8,0.766666666666667,0.586206896551724,0.852459016393443,0.45229433041482,0.618181818181818,0.719332956472583
"1033",0.01,13,9,0.766666666666667,0.586206896551724,0.852459016393443,0.45229433041482,0.618181818181818,0.719332956472583
"1034",0.01,13,10,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1035",0.01,13,11,0.8,0.517241379310345,0.934426229508197,0.517221879402116,0.625,0.725833804409271
"1036",0.01,13,12,0.8,0.517241379310345,0.934426229508197,0.517221879402116,0.625,0.725833804409271
"1037",0.01,13,13,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1038",0.01,13,14,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1039",0.01,13,15,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
